   1.4760000e+03	   2.7300000e+02	   6.3400000e+02	   4.4700000e+02	   2.0200000e+02	   2.2000000e+01	   5.2600000e+02	   1.0660000e+03	   2.7400000e+02	   8.4100000e+02	
   1.1980000e+03	   5.2800000e+02	   1.4710000e+03	   1.3110000e+03	   6.0400000e+02	   7.3500000e+02	   4.9600000e+02	   8.9800000e+02	   5.9900000e+02	   9.6900000e+02	
   9.3500000e+02	   5.8000000e+01	   5.2600000e+02	   9.6100000e+02	   1.2210000e+03	   1.2820000e+03	   1.4800000e+03	   1.4270000e+03	   8.4000000e+02	   4.1400000e+02	
   1.0390000e+03	   2.2900000e+02	   3.3700000e+02	   1.4660000e+03	   1.3770000e+03	   1.2500000e+03	   1.4160000e+03	   1.4010000e+03	   1.3880000e+03	   2.3500000e+02	
   1.0740000e+03	   5.2000000e+02	   1.0700000e+03	   1.2110000e+03	   9.1700000e+02	   1.3770000e+03	   1.3190000e+03	   6.5400000e+02	   4.4100000e+02	   1.4020000e+03	
   1.3470000e+03	   1.3500000e+02	   1.4700000e+03	   2.8600000e+02	   1.1340000e+03	   6.5100000e+02	   3.0500000e+02	   8.3800000e+02	   3.3300000e+02	   1.2840000e+03	
   1.3520000e+03	   4.5300000e+02	   2.3700000e+02	   1.6600000e+02	   5.6900000e+02	   8.3700000e+02	   1.9600000e+02	   1.7200000e+02	   1.4170000e+03	   9.6200000e+02	
   8.6400000e+02	   8.6000000e+01	   3.2600000e+02	   9.0000000e+02	   1.1960000e+03	   8.3900000e+02	   1.4940000e+03	   1.2330000e+03	   8.5500000e+02	   1.1340000e+03	
   1.0120000e+03	   6.5000000e+01	   1.0900000e+03	   1.0090000e+03	   1.1150000e+03	   5.0200000e+02	   1.2080000e+03	   1.8000000e+02	   1.1510000e+03	   5.3200000e+02	
   7.9900000e+02	   5.6800000e+02	   8.1400000e+02	   1.1190000e+03	   7.7000000e+01	   8.2500000e+02	   6.4200000e+02	   6.9800000e+02	   5.7300000e+02	   1.2440000e+03	
   1.1790000e+03	   5.0000000e+01	   1.2400000e+02	   5.2000000e+02	   1.4990000e+03	   6.4400000e+02	   1.6200000e+02	   6.6000000e+01	   8.1200000e+02	   3.8900000e+02	
   8.1900000e+02	   6.3900000e+02	   9.2700000e+02	   4.1800000e+02	   5.4700000e+02	   7.9900000e+02	   4.6500000e+02	   1.4660000e+03	   3.9100000e+02	   6.5300000e+02	
