   6.0900000e+02	   1.0980000e+03	   1.0990000e+03	   1.2360000e+03	   3.4000000e+02	   1.4730000e+03	   8.2800000e+02	   1.2450000e+03	   6.4100000e+02	   2.5800000e+02	
   1.6100000e+02	   7.5400000e+02	   5.1600000e+02	   8.5000000e+02	   2.6000000e+02	   8.8500000e+02	   8.7000000e+02	   5.0900000e+02	   1.1620000e+03	   8.7900000e+02	
   7.8000000e+02	   3.8200000e+02	   1.0000000e+02	   1.4050000e+03	   1.2200000e+03	   1.2570000e+03	   1.4360000e+03	   1.1700000e+02	   1.1450000e+03	   8.2000000e+02	
   1.4630000e+03	   9.1500000e+02	   1.4940000e+03	   5.6300000e+02	   1.2270000e+03	   8.4000000e+02	   5.1900000e+02	   1.8400000e+02	   1.1540000e+03	   6.2900000e+02	
   9.9100000e+02	   4.0000000e+01	   1.3400000e+03	   2.5800000e+02	   7.3300000e+02	   8.6100000e+02	   6.6900000e+02	   1.3950000e+03	   4.7200000e+02	   1.6000000e+01	
   1.3580000e+03	   2.8700000e+02	   3.1200000e+02	   8.7600000e+02	   1.1760000e+03	   1.2160000e+03	   2.5300000e+02	   5.5300000e+02	   2.9100000e+02	   1.9100000e+02	
   3.1600000e+02	   1.1700000e+03	   3.2200000e+02	   5.7500000e+02	   3.4000000e+02	   8.2200000e+02	   6.1400000e+02	   8.1700000e+02	   1.5100000e+02	   7.3100000e+02	
   2.1800000e+02	   7.8900000e+02	   8.4600000e+02	   3.7300000e+02	   1.2830000e+03	   8.1000000e+02	   9.9900000e+02	   1.8400000e+02	   1.3710000e+03	   1.0950000e+03	
   3.0300000e+02	   5.1000000e+02	   1.1560000e+03	   1.2770000e+03	   4.8300000e+02	   8.1600000e+02	   5.7100000e+02	   1.3700000e+03	   5.4000000e+02	   6.4100000e+02	
   1.3580000e+03	   1.2300000e+03	   7.1000000e+01	   1.4540000e+03	   7.2700000e+02	   1.4810000e+03	   7.1700000e+02	   9.4500000e+02	   9.9600000e+02	   5.4000000e+02	
   4.6500000e+02	   6.9300000e+02	   5.3500000e+02	   8.4700000e+02	   7.8700000e+02	   1.2560000e+03	   1.3600000e+03	   9.7400000e+02	   8.5900000e+02	   1.8100000e+02	
   7.7200000e+02	   1.0910000e+03	   1.4450000e+03	   1.2080000e+03	   7.5600000e+02	   4.7800000e+02	   1.1700000e+02	   6.0200000e+02	   1.3050000e+03	   9.4200000e+02	
